Id,rating
930_1377,3.0
907_296,4.0
843_2316,3.5
514_1265,4.0
865_1302,4.0
653_157296,1.0
494_3005,3.5
882_782,3.0
566_1962,4.0
738_64614,4.0
858_4733,3.5
187_76210,3.5
301_4310,3.0
919_37733,4.5
43_1259,5.0
145_5278,3.5
847_114188,4.0
848_5826,3.5
983_27839,5.0
734_457,4.0
734_1103,3.5
575_410,3.0
944_1246,4.0
548_1615,2.0
713_1393,4.0
446_3686,5.0
435_2671,3.5
548_106491,2.0
799_4306,3.5
723_3114,4.0
997_166568,3.5
800_122926,3.5
960_111,1.0
702_59315,4.0
892_1028,4.0
705_6942,4.0
482_380,3.5
975_1193,4.0
378_4306,3.5
859_2688,1.5
741_590,3.5
902_4022,4.0
727_109487,4.0
619_1201,4.0
494_10,3.5
953_2001,3.5
856_69122,3.5
848_114180,3.0
924_99007,3.0
212_428,1.0
709_81932,5.0
757_4785,3.5
847_3148,5.0
449_103335,5.0
647_89118,3.5
51_179401,4.0
757_288,3.0
28_2571,4.0
576_653,2.0
847_25940,5.0
169_3949,4.0
541_173895,3.5
548_110611,4.0
119_4022,4.0
387_3714,4.0
859_1213,1.5
904_60069,3.5
160_1713,2.0
626_2581,3.0
803_3570,3.5
287_562,4.0
874_91529,4.0
587_5108,3.0
61_3160,5.0
967_47099,3.5
707_1573,2.0
76_1089,4.0
431_5945,3.0
901_141890,5.0
653_3268,1.0
430_585,3.0
285_2476,3.0
938_2683,3.0
608_1060,4.0
224_1792,3.5
284_48738,3.5
406_2959,4.0
213_3668,5.0
230_515,4.0
939_4995,5.0
375_68358,4.0
169_141,4.0
858_3147,4.0
694_1345,3.5
521_63082,4.0
343_6662,3.0
948_4308,3.5
171_2353,3.5
21_27773,3.5
955_3275,4.0
865_7361,4.0
572_3197,5.0
252_1197,4.0
626_1936,3.0
757_2533,3.0
641_1267,4.5
829_63131,3.0
822_778,4.0
876_5989,4.0
548_7367,2.0
848_4535,3.5
997_90719,3.5
997_380,3.5
261_356,4.0
23_1923,3.0
508_736,3.0
828_2335,4.0
430_29,4.5
721_589,4.0
117_4993,4.0
541_1178,3.5
538_6874,4.0
983_3006,5.0
554_2716,2.5
642_5608,5.0
12_594,4.0
522_293,4.0
804_3033,4.0
865_6953,3.5
489_5903,1.0
9_1371,3.5
865_7149,4.0
355_114180,3.0
626_2779,3.0
901_63391,3.5
984_550,3.0
922_45,5.0
787_1276,4.0
974_1499,3.0
828_480,4.0
444_79132,4.5
418_10,1.0
417_2706,3.0
698_68954,4.0
548_292,2.0
948_2398,3.5
181_1215,3.5
536_541,4.0
695_608,4.0
798_318,4.5
897_6350,4.0
997_172623,3.5
468_2420,3.0
613_1682,3.5
82_296,1.5
357_48738,3.5
924_421,3.5
414_308,1.5
437_1197,4.0
899_48394,5.0
846_3298,3.0
61_1894,5.0
249_364,4.0
891_40819,4.0
844_2349,4.0
322_2496,3.0
154_86911,2.0
785_535,1.5
572_3032,5.0
648_140715,3.5
187_40815,3.5
166_1586,1.0
848_2183,4.0
57_3948,3.5
59_3723,4.0
912_54259,5.0
871_76175,1.5
514_933,4.0
101_318,1.0
741_2797,3.5
78_90405,4.0
393_61323,3.5
488_745,4.0
999_2275,4.5
939_1200,5.0
905_3421,3.0
514_10,3.5
527_38061,4.0
727_39,3.5
450_79695,4.0
634_66,2.0
472_1542,3.5
226_2291,3.5
674_637,3.0
195_122904,4.0
548_786,2.0
859_7352,4.5
978_2020,3.0
292_3300,3.5
805_1009,3.0
541_141836,3.5
798_3994,4.0
80_3113,5.0
388_1258,4.0
321_2918,4.0
707_1405,2.0
198_784,3.0
784_7361,4.0
794_1228,4.0
753_524,3.5
847_25996,4.0
924_1307,4.0
997_126983,3.5
652_1206,4.0
449_1198,0.5
364_1207,4.0
658_2329,4.0
899_1527,5.0
732_1196,5.0
891_2316,3.5
597_1902,4.5
996_1233,4.0
120_1873,2.0
847_49668,4.0
753_788,2.5
76_56563,3.0
508_36,4.0
449_89745,5.0
644_349,3.5
255_590,3.5
301_51255,4.0
280_911,4.5
997_177593,4.0
642_2985,3.0
997_176419,4.0
193_1250,3.5
979_2012,3.5
899_5269,5.0
601_1097,4.0
355_69406,3.5
235_3751,3.5
822_1721,3.5
954_49272,4.0
861_2428,2.5
212_2734,1.0
290_106920,4.0
416_60069,3.5
373_150,4.0
450_26282,3.5
439_780,1.5
822_858,4.5
5_1097,4.0
181_2288,3.5
58_2792,2.5
904_60756,4.0
772_2249,1.0
62_6016,4.0
543_586,3.0
875_3095,3.5
519_6429,4.0
125_1380,3.5
705_88140,3.5
904_55820,4.0
469_4890,2.5
198_785,3.0
626_95,3.0
572_6,5.0
803_6980,4.5
519_7210,3.5
559_17,3.5
871_53129,1.5
712_6373,1.5
159_33493,3.0
494_5506,3.5
648_98056,4.5
212_3081,1.0
579_1619,3.5
997_143385,4.0
979_3255,3.0
742_3977,2.5
805_2735,3.0
757_7482,3.5
626_3602,3.0
122_440,3.5
740_47200,3.5
847_114172,4.0
181_1375,3.5
187_70208,4.0
642_2701,2.0
357_178,3.5
484_494,3.0
384_3635,3.5
805_2616,3.0
847_165549,4.0
155_1230,4.0
201_509,4.0
19_33679,3.0
548_136652,4.0
460_6541,2.5
847_162572,4.0
219_4062,2.0
757_5060,3.5
38_1197,4.0
435_593,4.5
240_1601,3.5
695_2335,4.0
627_1061,4.0
357_6286,3.5
861_1078,4.0
494_55290,4.0
598_6365,5.0
939_924,5.0
997_6874,4.0
59_1345,3.5
541_173813,3.5
80_555,5.0
876_3863,2.5
358_111,3.5
680_1276,4.0
814_133389,3.5
815_4901,3.5
939_3448,5.0
795_367,3.5
174_3534,3.5
694_2478,3.5
695_2139,4.0
793_1,3.5
3_60040,5.0
354_112556,3.5
860_2890,2.0
226_3261,3.0
187_36529,4.0
3_122914,5.0
428_485,3.0
477_2676,3.5
504_5881,3.0
656_3155,3.5
766_509,4.0
395_1895,3.0
383_52,3.5
72_1404,3.5
361_1287,4.0
230_509,4.0
163_5418,4.0
714_2692,4.0
870_480,4.0
675_46972,2.0
948_535,4.5
705_541,4.0
247_2858,4.0
57_6188,4.0
91_68159,4.0
649_353,3.5
712_1197,1.5
964_1727,3.5
548_88744,2.0
468_153,3.0
617_3067,4.0
647_4973,4.0
66_3438,3.5
270_2541,2.5
653_1556,1.0
412_51255,4.0
997_1259,4.0
420_1732,4.0
551_2791,3.5
391_1207,4.0
166_2398,1.0
805_1234,4.0
396_852,2.5
723_1,3.5
513_260,4.0
901_4701,3.0
718_1136,4.0
426_7387,4.0
59_6539,3.5
328_266,3.0
598_6873,5.0
979_1,3.5
896_55451,3.5
626_5093,3.0
597_327,1.0
894_987,3.5
594_34,4.0
363_231,3.5
355_72998,3.5
61_2291,5.0
647_118696,3.0
891_38038,3.0
61_2706,5.0
801_1272,4.5
948_3868,3.0
751_1587,3.0
226_5349,3.5
705_8784,3.5
626_3398,3.0
247_1210,4.0
861_2126,2.5
435_6753,4.5
865_75341,3.5
449_5378,5.0
805_3256,4.0
541_4886,4.0
894_36,4.0
897_260,4.0
993_68522,3.5
860_8879,2.0
75_47099,3.5
76_72011,4.0
85_34,4.0
797_46976,1.0
497_1032,3.5
519_2921,4.0
801_4848,4.0
426_47099,4.0
237_1917,3.5
606_81782,4.5
538_48520,3.5
714_593,4.5
142_4816,3.0
174_5679,3.5
489_114180,1.0
598_134130,5.0
757_533,3.0
795_3751,3.5
181_179085,3.5
751_5291,4.5
321_76251,3.5
598_6879,5.0
477_1552,3.5
444_356,4.0
983_63876,5.0
379_55290,4.0
44_95441,1.0
31_5049,3.5
709_152081,5.0
167_256,2.0
442_2699,2.5
548_96121,2.0
426_3062,4.0
366_231,3.5
124_155,3.5
160_2571,4.0
12_2369,3.5
866_231,3.5
803_277,3.0
660_2959,4.0
523_3176,3.0
647_176567,3.5
379_253,3.0
31_372,3.5
695_2794,3.5
610_377,3.5
570_1409,2.5
626_3983,3.0
581_3066,3.0
197_5445,4.0
742_5349,3.5
865_55729,3.5
153_79185,4.0
519_3994,4.0
80_1873,2.0
107_40815,3.5
779_11,3.0
847_36276,5.0
70_7153,4.0
981_5952,3.5
771_454,3.5
435_4034,3.5
321_112138,3.0
439_134853,1.5
65_139644,3.5
284_51662,4.0
674_56788,3.5
427_249,3.5
872_480,4.0
38_88129,4.0
876_1302,4.0
997_4351,4.0
647_206272,3.5
755_116797,4.0
187_610,3.0
721_1206,4.0
587_2501,3.5
714_73268,3.0
591_1197,4.0
919_104913,4.0
894_1909,3.0
572_1219,5.0
38_5378,3.0
864_23,3.0
201_2439,3.5
426_10,4.0
329_318,2.0
803_2306,3.5
626_1088,3.0
734_3785,2.0
171_3948,3.5
999_345,3.5
980_3510,3.5
842_231,3.5
318_2054,3.0
371_527,4.0
450_40278,4.0
803_4754,4.0
628_2628,3.0
561_24,3.0
449_166534,5.0
3_99114,5.0
475_122916,3.0
310_1101,3.0
569_2023,3.5
60_1198,4.0
871_99145,1.5
847_872,5.0
145_4445,3.0
939_2038,5.0
773_805,4.0
973_92259,4.5
803_913,4.5
317_43917,3.5
950_78,5.0
285_60,3.5
892_95,3.0
800_103688,3.5
294_55118,3.5
37_2858,4.0
445_1270,4.0
653_4652,3.5
483_2105,3.0
387_2105,3.0
450_106916,2.5
722_5418,5.0
243_159193,3.5
577_377,3.5
350_296,4.0
730_59369,3.5
858_2700,3.5
687_4718,3.0
31_43936,3.0
997_608,4.0
226_6296,4.0
321_80374,3.5
722_551,5.0
155_2716,3.5
860_1689,2.5
707_3578,2.0
919_63876,2.5
860_2138,2.0
740_5349,3.5
674_8798,4.0
117_5618,4.0
213_4848,4.0
2_6565,3.5
426_2730,4.0
876_4022,4.0
256_1183,3.0
947_84152,5.0
983_223,5.0
187_4450,3.5
886_2959,4.0
21_2571,4.0
357_1917,3.5
370_1231,4.0
489_176355,5.0
521_2081,3.5
983_4262,5.0
145_1311,3.5
597_593,1.0
966_780,3.5
450_60408,3.5
606_183611,4.5
997_4896,3.5
428_367,3.5
67_1967,3.5
469_81591,3.5
648_4735,2.0
695_2166,4.0
846_3300,3.5
978_1188,3.5
297_802,3.5
166_2474,1.0
967_2009,2.5
626_54286,3.0
798_3578,4.5
626_39231,3.0
805_1688,3.5
860_329,2.0
494_89745,3.5
256_1569,3.5
983_5388,5.0
80_2011,5.0
359_3104,4.0
469_90746,3.0
458_818,3.5
548_5066,2.0
304_1754,4.0
449_4886,5.0
450_6197,3.5
698_161922,3.5
572_2430,5.0
43_5618,5.0
187_88785,3.5
187_6502,3.5
910_1022,3.5
228_2028,5.0
313_5349,3.5
38_6870,3.5
357_85367,3.0
253_77561,4.0
648_4022,4.0
851_273,3.0
587_3755,2.5
523_454,3.5
209_1197,4.0
169_2724,3.0
83_3160,4.0
565_1301,5.0
909_344,3.0
920_692,3.0
442_34,4.0
190_1719,4.0
95_3629,4.5
713_919,3.0
433_736,3.0
304_6,4.0
797_54286,1.0
228_7372,3.5
653_594,1.0
243_98373,3.5
437_329,3.5
450_7071,3.5
626_1092,3.0
42_377,3.5
676_991,2.5
382_111364,3.0
519_1019,3.5
805_1230,4.0
494_111759,4.0
263_2714,4.0
243_113103,3.5
519_3985,3.5
387_163,3.5
891_8983,4.0
538_69757,4.0
847_1265,5.0
345_3683,3.0
521_762,2.0
296_5418,4.0
83_22,3.0
919_2076,3.5
877_4816,3.0
618_60069,5.0
47_613,4.0
387_1372,3.5
939_5957,5.0
607_1208,2.5
857_597,3.5
437_541,4.0
626_33639,3.0
847_30701,4.0
357_4370,3.5
226_4344,4.0
927_1215,3.5
627_736,3.0
502_225,3.5
806_1176,3.0
226_193,2.5
740_106487,3.0
233_1197,4.0
626_3684,3.0
541_2000,4.0
494_5400,2.5
187_80363,3.5
707_1479,2.0
409_1127,1.0
462_95,3.0
431_3104,4.0
698_74370,3.5
966_1378,3.5
901_2722,2.5
539_198,2.5
695_1093,3.0
548_4545,2.0
886_3967,3.5
591_2105,3.0
321_6755,2.5
321_140711,3.5
504_7119,3.5
155_3421,3.0
75_88810,4.5
857_2628,3.0
12_6378,4.0
255_6,4.0
364_1235,4.0
605_3753,1.5
462_588,3.5
858_3996,4.0
803_3765,3.5
876_370,3.0
72_3871,4.0
84_3476,5.0
72_1479,3.0
734_1148,4.0
318_48774,3.0
649_1968,4.0
240_1644,2.0
863_527,4.0
871_4370,1.5
187_31724,3.5
80_1136,5.0
823_140,4.0
756_2311,3.5
821_586,1.0
319_176,4.5
571_508,3.5
847_8528,5.0
208_128360,4.0
528_538,4.0
967_69644,2.0
494_474,4.0
909_3527,3.5
321_187031,3.5
984_47,4.0
59_4969,5.0
997_118930,4.0
626_8726,3.0
345_5991,3.5
829_42011,3.0
196_2599,3.5
626_3591,3.0
431_185,3.0
983_1275,5.0
294_139644,3.5
343_5065,3.5
243_1544,3.0
561_3160,4.0
648_6934,3.0
871_4720,1.5
927_3098,4.0
734_2311,3.5
368_104,3.5
882_32,3.5
847_3952,4.0
445_6281,2.5
572_2111,5.0
515_1936,4.0
566_1210,4.0
267_2692,5.0
375_2167,3.5
316_5418,4.0
698_2459,3.5
494_117529,3.5
171_3545,3.0
631_435,2.5
526_527,4.0
961_1748,3.5
287_2355,3.5
736_97,4.0
199_350,3.5
872_6016,4.0
939_42738,5.0
919_1199,3.5
55_4941,3.5
379_4963,4.0
402_8874,4.0
967_64957,4.0
519_2959,4.0
539_300,3.5
805_1274,3.0
759_1959,4.0
280_1358,4.0
999_47,4.0
326_48394,4.0
357_103253,3.5
501_2081,3.5
947_19,5.0
109_2858,4.0
426_84954,4.0
413_89745,3.5
904_88810,4.5
757_8507,3.5
218_2018,4.5
171_4787,3.0
187_4770,3.0
748_316,3.5
723_92259,4.5
333_329,3.5
902_2959,4.0
139_2542,1.0
62_420,2.5
744_112852,4.0
801_5152,4.0
999_2628,3.0
942_2706,3.0
490_2959,4.0
367_121231,4.0
911_47,4.0
997_108729,4.5
93_500,3.5
75_51255,4.0
243_136020,2.5
147_1258,4.0
919_2424,3.0
359_1101,3.0
939_1876,5.0
801_8638,4.5
187_2959,4.0
48_104,3.5
607_33794,2.5
728_780,3.5
628_73321,3.0
939_1171,5.0
668_3217,3.0
274_1693,3.5
993_1265,4.0
827_783,3.0
84_57669,5.0
695_710,3.0
95_8874,4.0
91_165551,4.5
284_3535,4.0
591_2138,4.5
968_4969,5.0
875_1644,2.0
927_574,3.0
450_85372,3.5
439_104283,1.5
541_33019,3.5
309_381,2.5
96_46578,4.0
606_103772,4.5
189_2539,3.5
380_2734,4.0
390_480,4.0
285_3408,3.0
734_3676,3.0
601_314,3.5
297_1357,4.5
906_187541,3.0
155_2947,4.0
626_4565,3.0
551_2710,3.0
924_2427,3.0
285_1206,4.0
468_3360,3.5
566_2145,2.5
610_79132,4.5
548_117529,2.0
731_150,4.0
565_1337,1.0
116_1291,4.0
174_1464,5.0
768_68135,3.5
48_733,3.5
560_3753,3.5
426_337,4.0
719_1097,4.0
46_1653,4.0
368_5264,3.5
630_6625,4.0
765_1617,4.0
837_43396,4.0
587_4973,4.0
770_1527,3.5
734_2529,4.0
994_60,3.5
340_1073,3.5
450_115897,3.5
739_109487,4.0
34_3826,2.0
295_62553,3.0
261_1994,3.5
155_6750,3.0
497_1198,4.0
548_3752,2.0
762_2710,3.0
211_1,3.5
348_2918,4.0
491_858,4.5
201_2689,3.5
714_185,3.0
844_1466,3.5
572_3471,5.0
842_595,3.5
997_27904,3.5
228_6731,5.0
12_1499,3.0
997_1924,3.0
236_590,3.5
379_904,4.5
876_48,3.5
86_969,4.5
149_5049,3.5
548_5065,4.0
901_50872,3.5
924_3178,3.5
847_59615,5.0
364_852,2.5
859_4370,1.5
19_5072,3.5
939_3269,5.0
805_1081,3.5
550_442,3.0
992_317,3.0
547_593,4.5
626_4857,3.0
848_35957,3.0
702_188301,2.5
803_2710,3.0
462_8970,4.0
431_3984,3.5
426_44974,4.0
378_5630,4.0
967_8665,4.0
548_90434,2.0
345_1214,3.5
837_2617,3.0
757_6975,4.0
98_919,3.0
396_805,4.0
31_2502,4.5
737_134853,4.0
207_34319,3.5
301_5618,4.0
300_61160,3.5
783_364,4.0
999_1370,3.5
967_1221,4.5
707_1537,4.0
565_1101,5.0
775_3751,3.5
187_2505,3.5
164_8910,1.5
960_6373,1.0
345_1218,4.5
770_6874,4.0
166_2272,4.0
847_2966,5.0
459_2297,3.5
738_1645,3.5
624_342,1.0
676_1387,3.5
919_48774,3.0
80_1265,5.0
762_2447,3.5
653_152081,1.0
218_3098,4.0
46_3074,3.0
584_4343,3.5
939_344,5.0
707_2701,2.0
626_4558,3.0
132_4803,4.0
551_169,2.0
598_6385,5.0
9_1129,4.0
144_3471,4.0
751_3852,5.0
347_1012,3.0
828_457,4.0
516_1,3.5
3_65514,5.0
535_778,4.0
488_2628,3.0
756_5410,3.5
939_588,5.0
12_1466,3.5
997_188291,3.5
395_54001,3.0
203_6377,4.0
358_55820,4.0
828_2529,4.0
477_5106,1.0
565_1259,5.0
968_34048,2.0
695_1614,2.0
94_595,3.5
69_1210,4.0
77_168,3.0
997_6810,4.0
811_111,3.5
961_916,4.0
175_2565,1.5
709_86332,5.0
997_56757,4.0
399_2762,4.0
426_1954,4.0
803_35,3.5
859_4641,1.5
561_2140,3.0
548_2003,2.0
653_135244,3.5
597_2078,1.0
527_125916,3.0
494_3107,3.5
155_1204,4.0
598_68954,5.0
847_102407,5.0
794_2707,3.5
243_86922,3.5
548_103883,4.0
597_1923,1.0
171_6385,3.5
477_3864,2.0
894_1610,4.0
846_2236,3.5
548_91483,4.0
17_95167,3.5
19_2571,4.0
315_410,3.0
519_2951,4.0
647_122926,3.5
187_52644,3.0
983_1580,5.0
983_2762,5.0
302_1213,4.0
968_5872,4.0
565_2161,5.0
873_1080,4.0
13_71156,1.0
409_95,1.0
342_750,4.0
768_5952,3.5
431_3039,4.0
542_195159,3.5
541_111659,3.0
519_6358,3.5
568_2125,3.0
784_2529,4.0
431_1,3.5
793_2269,2.5
983_440,5.0
702_79132,4.5
757_968,3.5
21_89745,3.5
744_53460,3.5
486_116823,3.0
548_5902,2.0
591_357,4.0
597_1754,1.0
847_93336,4.0
973_177763,3.5
765_2470,3.0
538_62439,3.0
187_53972,2.0
343_4034,3.5
321_50794,3.0
880_1461,3.0
94_588,3.5
734_2081,3.5
396_222,4.0
107_3556,3.0
197_5952,3.5
446_135,5.0
455_527,4.0
469_367,3.5
548_5883,2.0
379_1035,4.0
757_509,4.0
837_2795,4.0
772_541,1.0
120_2139,1.0
625_235,3.5
828_898,4.0
541_188345,3.5
847_122,5.0
321_90345,3.5
519_2657,3.0
548_83923,4.0
847_1597,5.0
208_44191,3.5
725_5303,2.5
960_5991,1.0
947_1246,5.0
911_315,3.0
912_8636,5.0
304_1120,3.0
301_57669,3.5
647_140267,3.5
426_2409,2.5
999_1089,4.0
634_805,4.0
549_50798,1.0
649_41,4.0
695_1658,4.0
744_95510,3.5
216_4023,3.5
315_380,3.5
287_2683,3.0
498_174859,3.5
978_265,4.0
426_1198,4.0
102_1233,4.0
217_1061,4.0
642_33493,3.0
847_3072,5.0
837_2683,3.0
435_6377,4.0
978_608,4.0
43_914,5.0
709_648,5.0
757_3688,3.0
587_5572,2.0
642_2672,4.0
626_8147,3.0
925_6,4.0
548_38388,4.0
653_5552,3.5
446_4128,5.0
406_42007,3.5
879_2718,3.5
734_1089,4.0
906_84392,4.0
782_2997,4.0
894_3101,3.0
641_480,4.0
242_917,3.5
314_383,3.5
19_5618,4.0
175_2973,1.5
561_175,4.0
668_3284,3.5
639_1036,4.0
626_4446,3.0
626_4366,3.0
431_2671,3.5
116_110,4.0
548_144512,4.0
318_6620,4.0
675_33004,3.5
547_1136,4.0
233_8961,4.0
572_168,5.0
611_70,3.0
58_4042,3.5
294_66097,3.5
995_1233,1.5
598_3536,5.0
337_4677,3.5
606_52973,4.5
598_5944,5.0
5_1302,4.0
997_173667,3.5
514_51255,4.0
196_8874,4.0
475_122892,3.5
578_32,3.5
446_2335,5.0
576_648,2.0
494_2005,3.0
538_6549,3.5
440_6874,1.0
776_474,4.0
541_49772,4.0
494_2916,3.5
440_778,1.0
388_5218,3.5
979_1222,4.0
324_109487,4.0
846_665,4.5
567_6539,3.5
439_33679,1.5
653_1394,1.0
871_104841,1.5
19_4310,3.0
325_1210,4.0
944_68954,4.0
690_5649,3.5
512_2805,2.0
402_8596,3.5
653_8368,1.0
757_2900,3.0
201_155,3.5
581_1240,4.0
582_708,3.5
805_2710,3.0
489_4036,1.0
333_4128,4.0
541_111,3.5
516_830,2.5
575_74685,1.0
697_6979,3.5
80_3977,5.0
243_10,3.5
345_7160,2.5
653_6184,1.0
541_92374,3.5
956_99114,4.0
292_72011,3.5
550_1527,3.5
446_2922,5.0
847_2959,5.0
199_592,3.5
388_69844,4.0
248_5872,4.0
450_26484,3.5
827_778,4.0
160_4886,4.0
968_4816,3.0
206_364,4.0
193_1204,4.0
939_7347,5.0
296_2716,3.5
541_193537,3.5
997_173,3.0
174_1201,4.0
301_364,4.0
175_367,1.5
984_252,3.5
31_912,4.0
440_339,1.0
770_1704,4.0
446_3317,5.0
31_965,4.0
919_69306,3.5
734_2455,3.0
370_745,4.0
208_31696,3.0
944_5816,4.0
983_5952,5.0
548_7293,2.0
11_3146,3.0
897_2115,3.5
906_95875,4.5
488_1291,4.0
892_435,2.5
846_1293,4.0
229_780,3.5
846_6242,3.0
245_1103,3.5
871_91535,3.0
847_166643,5.0
999_1704,4.0
335_78637,4.5
453_357,4.0
204_72407,1.5
822_5679,3.5
707_1097,2.0
847_8125,4.0
2_1035,4.0
738_49278,3.5
975_55820,4.0
543_1246,4.0
611_1222,4.0
803_4970,3.5
848_4327,4.0
572_6816,5.0
478_1222,4.0
997_48385,2.5
494_104841,3.0
828_3197,4.0
23_2918,4.0
857_3527,3.5
901_73344,3.5
255_1945,4.0
982_595,3.5
521_3785,2.0
40_2641,2.5
499_3398,3.0
472_1821,3.5
498_143365,3.5
89_4973,1.5
861_2376,3.0
548_31647,4.0
895_924,4.0
95_593,4.5
801_31309,4.0
304_1917,3.5
606_187593,4.5
98_527,4.0
309_357,4.0
171_5630,4.0
802_111622,3.5
608_8950,4.5
445_2011,3.5
766_497,4.5
497_216,3.5
59_1320,3.0
860_6250,2.0
896_4639,2.5
873_4993,4.0
997_82167,3.5
986_40,3.5
12_1895,3.0
803_3301,3.5
72_1580,3.5
787_3173,3.5
995_2701,1.5
822_1093,3.0
32_356,4.0
933_3108,4.0
491_126430,3.5
860_953,2.0
216_6378,4.0
243_63072,4.5
462_1265,4.0
447_766,4.0
12_235,3.5
226_457,4.0
601_3157,2.5
815_1527,3.5
301_48394,4.0
830_457,4.0
456_112552,4.0
195_158238,3.5
857_2291,3.5
902_3148,4.0
426_1663,4.0
894_1371,3.5
962_56801,1.5
671_208,2.5
838_788,2.5
541_187593,4.0
132_780,5.0
598_6708,5.0
175_3053,1.5
751_1625,4.0
394_106920,4.0
236_1,3.5
967_103253,3.5
653_419,1.0
426_474,4.0
460_5952,3.5
468_4034,3.5
147_2391,3.0
740_47099,3.5
62_3578,4.5
572_648,5.0
462_4007,3.0
858_2683,3.0
997_8861,4.0
293_7022,4.0
15_110,3.5
237_151,3.5
427_282,3.0
394_113378,2.0
477_27899,3.5
914_802,5.0
57_44788,4.0
954_26472,3.5
978_1676,3.0
964_1196,4.5
318_3317,3.0
697_4974,3.0
171_1953,3.5
997_171867,1.0
714_1200,4.0
514_30707,4.0
12_8712,3.5
554_4874,2.5
176_1614,2.0
983_2378,5.0
741_33615,3.5
201_493,4.0
285_3980,3.5
321_27317,3.5
896_78316,4.0
757_26603,3.5
901_2059,3.0
595_356,4.0
803_3238,3.5
675_94677,3.5
837_5349,3.5
550_8798,4.0
707_1291,2.0
189_3545,3.0
727_68157,4.0
146_112852,4.0
462_1682,3.5
484_28,4.0
815_454,3.5
402_183897,3.0
410_431,4.0
548_6881,2.0
806_1565,3.5
116_861,3.0
848_1283,4.0
166_1569,1.0
924_63082,4.0
673_208,2.5
587_4844,3.0
177_998,4.0
626_3703,3.0
187_30749,4.0
52_2141,3.0
609_592,3.5
674_5989,4.0
318_337,4.0
996_3300,3.5
333_3755,2.5
967_109487,4.0
757_1093,3.0
694_1188,3.5
541_102903,4.0
676_488,3.0
69_1240,4.0
997_106489,3.5
956_4963,4.0
63_80549,3.5
39_908,4.0
319_1060,4.0
709_316,5.0
548_93563,2.0
125_5585,3.5
139_457,1.0
741_1711,4.0
648_6889,1.5
189_4499,5.0
402_3000,4.0
590_172,3.0
765_205,3.0
939_4758,4.0
876_780,3.5
114_54286,4.0
364_7091,3.5
695_355,2.5
939_12,4.0
628_61071,3.5
653_33493,1.0
45_800,4.0
373_2858,4.0
242_377,3.5
440_1562,1.0
159_53322,3.5
187_1485,3.5
606_94677,4.5
223_413,4.0
902_3105,4.0
768_593,4.5
517_1136,4.0
31_8360,4.0
795_47404,4.0
716_1357,4.5
446_2188,3.0
983_539,5.0
8_903,4.0
335_1704,4.0
563_2161,3.5
318_48082,3.5
13_54286,1.0
541_1732,4.0
419_1721,3.5
398_553,3.0
38_5299,4.0
548_42725,4.0
973_7438,4.0
152_296,5.0
901_30793,3.0
230_165,3.5
626_6316,3.0
650_4306,3.5
653_33004,1.0
238_1059,3.5
357_56941,3.0
406_91529,4.0
89_1225,1.5
905_3638,3.5
318_7160,2.5
815_47099,3.5
859_2723,1.5
512_32,3.5
707_2683,2.0
355_87869,3.0
980_3623,3.0
876_110,4.0
541_81834,4.5
935_71535,4.0
815_64497,3.5
653_2346,1.0
304_3256,4.0
57_663,3.0
548_2012,2.0
406_4027,4.0
187_86410,3.5
166_2011,1.0
592_2316,3.5
359_913,4.5
626_940,3.0
901_4878,4.0
948_3099,4.0
204_68073,3.5
284_1214,3.5
652_1193,4.0
837_353,3.5
805_377,3.5
142_2313,4.5
981_3793,3.5
522_750,4.0
906_1240,4.0
812_8874,4.0
705_60684,3.5
700_59369,3.5
426_89470,4.0
740_2706,3.0
502_318,4.5
919_266,3.0
406_2485,3.0
302_88125,4.0
187_40614,3.0
846_3160,4.0
801_160876,3.5
397_2959,4.0
846_2676,3.5
595_5388,3.0
630_3717,1.0
61_2125,5.0
357_2572,4.0
66_4886,4.0
846_2183,4.0
234_1302,4.0
566_661,4.0
986_634,3.5
678_541,4.0
189_2336,4.5
847_7759,4.0
607_2716,2.5
494_68358,4.0
997_88163,3.5
871_780,1.5
278_852,2.5
235_4975,3.5
694_205,3.0
91_106438,3.5
516_62,3.5
132_1544,5.0
61_2995,5.0
548_114818,4.0
460_86880,4.0
924_1801,2.5
435_1597,3.5
538_7361,4.0
19_6711,3.5
204_94018,2.0
714_3020,4.0
38_63082,4.0
565_1333,5.0
236_707,3.0
694_742,3.5
742_2001,3.5
121_3317,3.0
648_2268,3.5
583_500,3.5
901_3979,2.5
857_349,3.5
242_4995,4.0
767_1032,3.5
695_132,3.5
859_5218,1.5
687_4886,4.0
741_56949,2.5
676_1459,3.0
261_1573,3.0
993_68157,4.0
279_2700,3.5
690_1943,3.5
441_1333,3.5
705_74946,4.0
846_5060,3.5
357_1084,4.0
446_1981,3.0
798_113275,5.0
403_84152,3.0
125_5459,3.0
134_494,3.0
66_2321,4.0
647_4815,3.5
23_2371,4.5
777_2010,3.0
548_96853,4.0
249_5361,3.5
597_2617,1.0
70_1296,3.5
608_18,3.0
588_1207,4.0
256_222,4.0
551_5899,3.5
993_500,3.5
871_6378,1.5
1_2632,3.5
412_84152,3.0
548_69654,4.0
591_1200,4.0
1000_3686,3.0
416_3034,4.0
422_605,3.5
86_1252,4.5
409_5903,1.0
644_1,3.5
234_1233,4.0
859_145,1.5
803_3456,3.5
925_454,3.5
663_296,4.0
